ID_NUMBER,MODEL_YEAR,MAKE_NAME,MODEL_NAME,TRIM_NAME,STYLE_NAME,ODOMETER,PRICE,CITY,STATE,ZIP_CODE,AD_DATE,0day PRCP,0day Fog,0day Heavy fog,0day Thunder,0day Hail,0day Smoke,0day High winds,7day PRCP,7day Fog,7day Heavy fog,7day Thunder,7day Hail,7day Smoke,7day High winds,15day PRCP,15day Fog,15day Heavy fog,15day Thunder,15day Hail,15day Smoke,15day High winds,30day PRCP,30day Fog,30day Heavy fog,30day Thunder,30day Hail,30day Smoke,30day High winds
12721,2015,TOYOTA,COROLLA,S,W/CONTINUOUSLY VARIABLE TRANSMISSION,105314,9999,ORLANDO,FL,32837,1/28/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12984,2017,HONDA,ACCORD HYBRID,EX-L,W/CONTINUOUSLY VARIABLE TRANSMISSION,159065,14715,LAKE WORTH,FL,33463,11/18/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
13388,2015,HONDA,ACCORD COUPE,EX-L,AUTOMATIC,72725,17729,LAKE WORTH,FL,33463,11/18/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12728,2015,TOYOTA,COROLLA,L,AUTOMATIC,96398,9625,SAINT PETERSBURG,FL,33713,3/3/2021,0.05,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0.94,0,0,0,0,0,0
12730,2020,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,20430,20495,HOLLYWOOD,FL,33021,7/15/2021,0.02,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0.75,0,0,0,0,0,0
9498,2018,TOYOTA,COROLLA IM,,MANUAL,58777,17844,DELRAY BEACH,FL,33483,11/18/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
5393,2016,HONDA,ACCORD SEDAN,EX-L,W/CONTINUOUSLY VARIABLE TRANSMISSION/HONDA SENSING/NAVIGATION PZEV,83136,20990,FORT MYERS,FL,33912,11/18/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
13019,2014,TOYOTA,COROLLA,L,MANUAL,154851,11995,FOREST PARK,GA,30297,11/19/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
5259,2016,TOYOTA,COROLLA,L,MANUAL,88789,11999,ATLANTA,GA,30340,11/19/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12736,2015,HONDA,ACCORD SEDAN,EX-L,AUTOMATIC PZEV,45243,16488,DULUTH,GA,30096,3/10/2021,0.0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12738,2016,TOYOTA,COROLLA,S,W/CONTINUOUSLY VARIABLE TRANSMISSION,69060,15500,DAYTONA BEACH,FL,32114,7/19/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
9994,2019,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,57665,18994,WINTER PARK,FL,32789,11/19/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12741,2014,HONDA,ACCORD SEDAN,LX,W/CONTINUOUSLY VARIABLE TRANSMISSION,46883,14400,CONYERS,GA,30094,3/5/2021,0.0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12742,2018,TOYOTA,COROLLA,SE,W/CONTINUOUSLY VARIABLE TRANSMISSION,40227,19998,HIALEAH,FL,33014,7/26/2021,0.0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0.1,0,0,0,0,0,0
12743,2018,TOYOTA,COROLLA,SE,W/CONTINUOUSLY VARIABLE TRANSMISSION,73197,16495,HOLLYWOOD,FL,33021,8/9/2021,0.01,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0.08,0,0,0,0,0,0
11080,2016,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,142775,12990,WINTER PARK,FL,32789,11/19/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
5459,2016,TOYOTA,COROLLA,L,AUTOMATIC,153155,11900,LAKELAND,FL,33801,11/19/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12753,2019,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,52399,19689,BUFORD,GA,30519,10/7/2021,0.33,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.75,0,0,0,0,0,0
7398,2011,TOYOTA,COROLLA,LE,AUTOMATIC,131458,9991,LONGWOOD,FL,32750,11/20/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
8655,2019,FORD,ESCAPE,SEL,FWD,55649,22344,LONGWOOD,FL,32750,11/20/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
8923,2019,FORD,ESCAPE,SEL,FWD,55649,21994,LONGWOOD,FL,32750,11/20/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12757,2018,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,37652,19881,JACKSONVILLE,FL,32211,12/1/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
6568,2018,HONDA,ACCORD SEDAN,LX,W/CONTINUOUSLY VARIABLE TRANSMISSION,63441,20994,CLEARWATER,FL,33761,11/20/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12761,2017,TOYOTA,COROLLA,L,W/CONTINUOUSLY VARIABLE TRANSMISSION,69713,16990,ORANGE CITY,FL,32763,8/10/2021,0.0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12762,2017,TOYOTA,COROLLA,L,W/CONTINUOUSLY VARIABLE TRANSMISSION,149419,11721,TAMPA,FL,33619,8/10/2021,0.73,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.34,0,0,0,0,0,0
12764,2018,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,78507,10581,JACKSONVILLE,FL,32211,3/2/2021,0.54,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12765,2018,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,26093,14882,JACKSONVILLE,FL,32256,4/8/2021,0.0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12766,2012,FORD,ESCAPE,XLS,4WD (FLEET),128740,5997,MARIETTA,GA,30062,3/12/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
10737,2014,HONDA,ACCORD COUPE,EX-L,AUTOMATIC,157318,13944,CLEARWATER,FL,33761,11/20/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12769,2017,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,90307,12500,CUMMING,GA,30040,4/2/2021,0.0,0,0,0,0,0,0,1.74,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0.15,0,0,0,0,0,0
12144,2018,HONDA,ACCORD SEDAN,LX,W/CONTINUOUSLY VARIABLE TRANSMISSION,63441,20794,CLEARWATER,FL,33761,11/20/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12772,2016,HONDA,ACCORD SEDAN,EX-L,W/CONTINUOUSLY VARIABLE TRANSMISSION PZEV,66936,15571,POMPANO BEACH,FL,33063,2/26/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12774,2017,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,61521,15956,MIAMI,FL,33155,9/1/2021,1.07,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1442,2018,HONDA,ACCORD SEDAN,LX,W/CONTINUOUSLY VARIABLE TRANSMISSION,98074,20740,WINTER PARK,FL,32792,11/21/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12778,2020,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION,23896,28994,TAMPA,FL,33619,10/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.96,0,0,0,0,0,0
3682,2019,TOYOTA,COROLLA HATCHBACK,SE,W/CONTINUOUSLY VARIABLE TRANSMISSION,132207,19000,WINTER PARK,FL,32792,11/21/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12781,2017,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,70154,16998,TAMPA,FL,33613,7/14/2021,0.21,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12784,2014,TOYOTA,COROLLA,L,AUTOMATIC,68090,8850,HOLLYWOOD,FL,33021,4/5/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4659,2020,TOYOTA,COROLLA,SE,W/CONTINUOUSLY VARIABLE TRANSMISSION,38966,24959,WINTER PARK,FL,32792,11/21/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12787,2013,FORD,ESCAPE,SEL,4WD,115510,10995,AUBURNDALE,FL,33823,8/26/2021,0.08,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.05,0,0,0,0,0,0
12788,2015,TOYOTA,COROLLA,L,AUTOMATIC,101479,11994,SEFFNER,FL,33584,10/11/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.27,0,0,0,0,0,0
12789,2012,TOYOTA,COROLLA,LE,AUTOMATIC,57335,12773,HOLLYWOOD,FL,33024,12/8/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12790,2015,FORD,ESCAPE,SE,FWD,34993,16551,BARTOW,FL,33830,12/15/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
6446,2020,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,45308,22520,WINTER PARK,FL,32792,11/21/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
6886,2019,TOYOTA,COROLLA HATCHBACK,SE,W/CONTINUOUSLY VARIABLE TRANSMISSION,132207,15995,WINTER PARK,FL,32792,11/21/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
8156,2019,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,56851,20355,WINTER PARK,FL,32792,11/21/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12796,2017,HONDA,ACCORD SEDAN,SPORT SE,W/CONTINUOUSLY VARIABLE TRANSMISSION PZEV,81426,20558,DULUTH,GA,30096,6/1/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
9995,2019,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,56313,19490,WINTER PARK,FL,32792,11/21/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12798,2014,FORD,ESCAPE,SE,FWD,50914,16590,ORANGE CITY,FL,32763,9/3/2021,0.26,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.53,0,0,0,0,0,0
12799,2018,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,23371,14153,STUART,FL,34997,3/25/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12802,2018,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,29677,11498,MIAMI,FL,33157,1/25/2021,0.0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12805,2015,HONDA,ACCORD SEDAN,EX-L,AUTOMATIC PZEV,36086,16695,CLEARWATER,FL,33764,1/12/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
11780,2019,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,67489,19490,WINTER PARK,FL,32792,11/21/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
11781,2017,HONDA,ACCORD SEDAN,LX,W/CONTINUOUSLY VARIABLE TRANSMISSION,98673,17890,WINTER PARK,FL,32792,11/21/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12180,2020,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,56999,22240,WINTER PARK,FL,32792,11/21/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12812,2019,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,19097,18491,SANFORD,FL,32771,9/30/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
7195,2018,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,38651,20855,CLEARWATER,FL,33761,11/21/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12817,2020,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,26179,14998,DULUTH,GA,30096,3/10/2021,0.0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
14035,2019,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,33150,19995,LILBURN,GA,30047,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
14022,2014,FORD,ESCAPE,TITANIUM,FWD,84450,15619,CLARKSVILLE,FL,32430,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12823,2015,FORD,ESCAPE,SE,FWD,53892,19977,BUFORD,GA,30519,6/3/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2.72,0,0,0,0,0,0
4458,2019,TOYOTA,COROLLA HATCHBACK,SE,W/CONTINUOUSLY VARIABLE TRANSMISSION,56670,19378,ORLANDO,FL,32817,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12825,2017,FORD,ESCAPE,SE,FWD,21688,17995,CHATSWORTH,GA,30705,4/5/2021,0.0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12826,2011,FORD,ESCAPE,XLT,4WD,190170,6899,MELBOURNE,FL,32901,4/30/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.58,1,0,1,0,0,0
12827,2019,TOYOTA,COROLLA,SE,W/CONTINUOUSLY VARIABLE TRANSMISSION,40631,20991,CUMMING,GA,30041,8/9/2021,0.0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.23,0,0,0,0,0,0
12829,2012,HONDA,ACCORD SEDAN,LX,AUTOMATIC,148341,7481,TAMPA,FL,33607,10/1/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.02,0,0,1,0,0,0,2.22,1,0,1,0,0,0
12831,2015,HONDA,ACCORD SEDAN,EX-L,W/CONTINUOUSLY VARIABLE TRANSMISSION PZEV,90573,16932,TAMPA,FL,33607,6/26/2021,0.82,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12832,2018,TOYOTA,COROLLA IM,,W/CONTINUOUSLY VARIABLE TRANSMISSION,37931,12999,MELBOURNE,FL,32901,2/2/2021,0.0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0
8800,2017,TOYOTA,COROLLA,SE,W/CONTINUOUSLY VARIABLE TRANSMISSION,85257,16391,ORLANDO,FL,32817,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
9043,2019,TOYOTA,COROLLA HATCHBACK,SE,W/CONTINUOUSLY VARIABLE TRANSMISSION,56670,19541,ORLANDO,FL,32817,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12415,2018,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,82076,17998,ORLANDO,FL,32822,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
929,2020,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION,48065,25990,POMPANO BEACH,FL,33062,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12842,2016,TOYOTA,COROLLA,S PREMIUM,W/CONTINUOUSLY VARIABLE TRANSMISSION,64663,14990,LAGRANGE,GA,30241,4/3/2021,0.0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
7340,2017,HONDA,ACCORD SEDAN,EX-L,W/CONTINUOUSLY VARIABLE TRANSMISSION,55847,21991,POMPANO BEACH,FL,33073,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
11202,2014,TOYOTA,COROLLA,S PLUS,W/CONTINUOUSLY VARIABLE TRANSMISSION,102298,15590,MIAMI,FL,33142,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12846,2017,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,115993,14995,GAINESVILLE,FL,32601,7/8/2021,3.64,0,0,0,0,0,0,0.65,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0.02,0,0,0,0,0,0
12848,2016,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,75247,9986,MIAMI,FL,33166,4/8/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12851,2014,FORD,ESCAPE,SE,FWD,39022,16995,COLUMBUS,GA,31909,11/4/2021,0.0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4.0,0,0,1,0,0,0
175,2014,TOYOTA,COROLLA,L,MANUAL,67122,12900,MIAMI,FL,33172,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
9384,2017,FORD,ESCAPE,S,FWD,78162,18998,MIAMI,FL,33172,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
10701,2016,HONDA,ACCORD SEDAN,EX-L,AUTOMATIC W/HONDA SENSING/NAVIGATION PZEV,98341,16800,MIAMI,FL,33172,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
3822,2018,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION,57474,20454,FORT LAUDERDALE,FL,33321,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
3942,2018,HONDA,ACCORD SEDAN,LX,W/CONTINUOUSLY VARIABLE TRANSMISSION,69599,19696,FORT LAUDERDALE,FL,33321,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
10469,2013,HONDA,ACCORD COUPE,EX-L,AUTOMATIC,155353,13165,TAMPA,FL,33614,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
178,2020,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,9386,24895,TAMPA,FL,33634,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12865,2017,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION,53152,22390,JACKSONVILLE,FL,32225,10/29/2021,1.21,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12866,2011,TOYOTA,COROLLA,LE,AUTOMATIC,108559,8995,ORLANDO,FL,32839,10/18/2021,0.0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.11,0,0,0,0,0,0
12867,2013,TOYOTA,COROLLA,L,MANUAL,157359,7995,GAINESVILLE,GA,30504,9/13/2021,0.0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.08,0,0,0,0,0,0
12869,2014,TOYOTA,COROLLA,S PLUS,W/CONTINUOUSLY VARIABLE TRANSMISSION,94289,13400,CONYERS,GA,30094,11/30/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.03,0,0,0,0,0,0
1654,2019,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,33670,23985,TAMPA,FL,33634,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12873,2018,HONDA,ACCORD SEDAN,TOURING,W/CONTINUOUSLY VARIABLE TRANSMISSION,20158,30995,ORLANDO,FL,32807,11/21/2021,0.13,0,0,0,0,0,0,0.01,0,0,0,0,0,0,2.78,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12875,2019,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION,15410,24496,MIAMI,FL,33157,4/28/2021,0.02,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12876,2018,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,75249,16381,JACKSONVILLE,FL,32211,9/27/2021,0.0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
12877,2018,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,99161,13531,JACKSONVILLE,FL,32211,10/12/2021,0.0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4037,2019,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,33670,18992,TAMPA,FL,33634,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
8406,2019,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION,17337,27982,TAMPA,FL,33634,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
14098,2019,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION,17370,27982,TAMPA,FL,33634,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2613,2014,FORD,ESCAPE,S,FWD,76742,15998,CLEARWATER,FL,33760,11/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12882,2020,TOYOTA,COROLLA HATCHBACK,SE,W/CONTINUOUSLY VARIABLE TRANSMISSION,41542,21288,GAINESVILLE,FL,32609,8/13/2021,0.0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12884,2019,TOYOTA,COROLLA,SE,W/CONTINUOUSLY VARIABLE TRANSMISSION,37644,20991,VALDOSTA,GA,31602,5/28/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12885,2013,HONDA,ACCORD SEDAN,LX,W/CONTINUOUSLY VARIABLE TRANSMISSION,132718,8973,TAMPA,FL,33607,4/7/2021,0.0,0,0,0,0,0,0,0.01,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
